Location Code	Real Property Asset Name	Installation Name	Owned or Leased	GSA Region	Street Address	City	State	Zip Code	Latitude	Longitude	Building Rentable Square Feet	Available Square Feet	Construction Date	Congressional District	Congressional District Representative Name	Building Status	Real Property Asset Type
RI7154	ONE FINANCIAL PLAZA - PROVIDENCE	NA	L	01	1 FINANCIAL PLZ	PROVIDENCE	RI	02903	41.8252398	-71.4095068	"31,063.00"	0.00	1973	4402	SETH MAGAZINER	Active	BUILDING
RI7156	300 JEFFERSON BLVD	NA	L	01	300 JEFFERSON BLVD	WARWICK	RI	02888	41.7394400	-71.4389310	"13,056.00"	0.00		4402	SETH MAGAZINER	Active	BUILDING
RI7165	SSA PROVIDENCE RI	NA	L	01	417 WESTMINSTER ST	PROVIDENCE	RI	02903	41.8212875	-71.4150083	"20,490.00"	0.00		4402	SETH MAGAZINER	Active	BUILDING
RI7167	33 BROAD STREET	NA	L	01	33 BROAD ST	PROVIDENCE	RI	02903	41.8191470	-71.4151980	"16,274.00"	0.00		4402	SETH MAGAZINER	Active	BUILDING
RI7168	443 JEFFERSON BLVD	NA	L	01	443 JEFFERSON BLVD	WARWICK	RI	02886	41.7357090	-71.4411360	"23,900.00"	0.00		4402	SETH MAGAZINER	Active	BUILDING
SC0002	"CHARLES E. SIMONS, JR. UNITED STATES COURTHOUSE"	NA	F	04	223 PARK AVE SW	AIKEN	SC	29801	33.5591232	-81.7225174	"12,539.23"	"12,539.23"	1936	4502	JOE WILSON	Active	BUILDING
SC0004	G. ROSS ANDERSON JR. FB-CT	NA	F	04	315 S MCDUFFIE ST	ANDERSON	SC	29624	34.5020400	-82.6477010	"28,566.98"	"10,065.76"	1938	4503	JEFF DUNCAN	Active	BUILDING
SC0010	MATTHEW PERRY USCT	NA	F	04	901 RICHLAND ST	COLUMBIA	SC	29201	34.0091786	-81.0426435	"1,78,213.14"	0.00	2003	4506	JAMES E. CLYBURN	Active	BUILDING
SC0011	"U.S. CUSTOMHOUSE, CHARLESTON, SC"	NA	F	04	200 E BAY ST	CHARLESTON	SC	29401	32.7801870	-79.9270475	"36,227.88"	0.00	1879	4501	NANCY MACE	Active	BUILDING
SC0012	"PO-CT, CHARLESTON, SC"	PO CT ANNEX	F	04	81 BROAD ST	CHARLESTON	SC	29401	32.7764155	-79.9310449	"39,624.33"	0.00	1896	4501	NANCY MACE	Active	BUILDING
SC0013	"MATTHEW J. PERRY, JR. PARKING"	NA	F	04	1100 RICHLAND ST	COLUMBIA	SC	29201	34.0101057	-81.0392657	"11,505.59"	0.00	2002	4506	JAMES E. CLYBURN	Active	STRUCTURE
SC0017	"CARROLL A. CAMPBELL, JR. US CH"	NA	F	04	250 E NORTH ST	GREENVILLE	SC	29601	34.8517900	-82.3959860	"1,48,107.49"	734.91	2020	4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC0018	J. BRATTON DAVIS US BKRPCY CH	NA	F	04	1100 LAUREL ST	COLUMBIA	SC	29201	34.0086500	-81.0380010	"51,143.52"	"4,223.60"	1936	4506	JAMES E. CLYBURN	Active	BUILDING
SC0028	C.F.HAYNSWORTH FBCT	NA	F	04	300 E WASHINGTON ST	GREENVILLE	SC	29601	34.8495100	-82.3962010	"74,413.05"	"24,155.22"	1937	4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC0041	DONALD STUART RUSSELL FED CH	NA	F	04	201 MAGNOLIA ST	SPARTANBURG	SC	29306	34.9519000	-81.9341010	"49,859.26"	"16,081.75"	1931	4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC0055	"FEDERAL BLDG & USPO, RIDGELAND, SC"	NA	L	04	7554 W MAIN ST	RIDGELAND	SC	29936	32.4818894	-80.9840177	"2,212.00"	0.00	1965	4506	JAMES E. CLYBURN	Active	BUILDING
SC0058	J.L. MCMILLAN FB-CT	NA	F	04	401 W EVANS ST	FLORENCE	SC	29501	34.1979500	-79.7734110	"98,906.46"	"2,981.00"	1975	4507	RUSSELL FRY	Active	BUILDING
SC0068	STROM THURMOND FB	STROM THERMON CMPLX	F	04	1835 ASSEMBLY ST	COLUMBIA	SC	29201	34.0092159	-81.0391527	"3,33,926.41"	"1,01,696.83"	1979	4506	JAMES E. CLYBURN	Active	BUILDING
SC0069	STROM THURMOND CTHS	STROM THERMON CMPLX	F	04	1845 ASSEMBLY ST	COLUMBIA	SC	29201	34.0096700	-81.0398210	"80,428.56"	"42,223.24"	1979	4506	JAMES E. CLYBURN	Active	BUILDING
SC0076	J. WATIES WARING JUDICIAL CENTER	PO CT ANNEX	F	04	83 MEETING ST	CHARLESTON	SC	29401	32.7755292	-79.9310011	"25,465.87"	0.00	1988	4501	NANCY MACE	Active	BUILDING
SC1048	3955 FABER PLACE DRIVE	NA	L	04	3955 FABER PLACE DR	NORTH CHARLESTON	SC	29405	32.8464300	-80.0185810	"4,857.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC1055	"USCIS BUILDING, CHARLESTON, SC"	NA	L	04	1821 SAM RITTENBERG BLVD	CHARLESTON	SC	29407	32.8002720	-80.0196678	"16,713.00"	0.00		4501	NANCY MACE	Active	BUILDING
SC1062	SYNERGY BUSINESS CENTER	NA	L	04	101 EXECUTIVE CENTER DR	COLUMBIA	SC	29210	34.0349540	-81.1203540	"21,593.00"	0.00		4502	JOE WILSON	Active	BUILDING
SC1079	PORT ROYAL CENTER	NA	L	04	1849 PARIS AVE	PORT ROYAL	SC	29935	32.3838918	-80.6917950	"2,405.00"	0.00		4501	NANCY MACE	Active	BUILDING
SC1142	611 BURROUGHS AND CHAPIN	NA	L	04	611 BURROUGHS AND CHAPIN BLVD	MYRTLE BEACH	SC	29577	33.7144590	-78.8745260	"12,972.00"	0.00		4507	RUSSELL FRY	Active	BUILDING
SC1149	FABER PLAZA	NA	L	04	4400 LEEDS AV	NORTH CHARLESTON	SC	29405	32.8445550	-80.0226315	"14,493.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC1159	ODAR BUILDING	NA	L	04	503 N MAIN ST	MAULDIN	SC	29662	34.7860980	-82.3137525	"18,333.00"	0.00		4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC1229	CAROLINA FOREST MEDICAL PLAZA	NA	L	04	199 VILLAGE CENTER BLVD	MYRTLE BEACH	SC	29579	33.7546320	-78.8634850	"6,741.00"	0.00		4507	RUSSELL FRY	Active	BUILDING
SC1282	223 STONERIDGE DRIVE	NA	L	04	223 STONERIDGE DR	COLUMBIA	SC	29210	34.0159400	-81.0783410	"19,368.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC1312	3294 ASHLEY PHOSPHATE	NA	L	04	3294 ASHLEY PHOSPHATE RD	NORTH CHARLESTON	SC	29418	32.9296320	-80.0719490	465.00	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC1355	USMS GREENVILLE	NA	L	04	440 ROPER MOUNTAIN RD	GREENVILLE	SC	29615	34.8437300	-82.3100210	"4,377.00"	0.00		4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC1374	BELLE HALL	NA	L	04	1671 BELLE ISLE AVE	MT PLEASANT	SC	29464	32.8380890	-79.8545540	"14,734.00"	0.00		4501	NANCY MACE	Active	BUILDING
SC1393	800 E. WASHINGTON ST.	NA	L	04	800 E WASHINGTON ST	GREENVILLE	SC	29601	34.8478800	-82.3891510	"4,242.00"	0.00		4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC1397	RIVER OAKS CENTER	NA	L	04	4401 LEEDS AV	NORTH CHARLESTON	SC	29405	32.8441680	-80.0234280	"4,136.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC1399	110 QUEEN PARKWAY	NA	L	04	110 QUEEN PKWY	WEST COLUMBIA	SC	29169	33.9854000	-81.1052810	"8,450.00"	0.00		4502	JOE WILSON	Active	BUILDING
SC2027	STEPHENSON CENTER	NA	L	04	720 GRACERN ROAD	COLUMBIA	SC	29210	34.0429273	-81.1097273	"15,575.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC2031	C&S PLAZA	NA	L	04	1901 MAIN ST	COLUMBIA	SC	29201	34.0108500	-81.0383110	"4,832.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC2033	"WELLS FARGO BUILDING, COLUMBIA, SC"	NA	L	04	1441 MAIN ST	COLUMBIA	SC	29201	34.0047900	-81.0356310	"41,663.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC2040	"150 W - GREENVILLE BUS. CTR., GREER, SC"	NA	L	04	150 W PHILLIPS RD	GREER	SC	29650	34.8708482	-82.2293917	"3,571.00"	0.00		4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC2042	PARKSHORE CENTRE	NA	L	04	1 POSTON RD	CHARLESTON	SC	29407	32.8261700	-79.9891110	"6,066.00"	0.00		4501	NANCY MACE	Active	BUILDING
SC2046	JOSIAH HOUSE	NA	L	04	87 BROAD ST	CHARLESTON	SC	29401	32.7762810	-79.9318305	"52,339.00"	0.00	1999	4501	NANCY MACE	Active	BUILDING
SC2050	SOUTHTRUST BANK BLDG	NA	L	04	145 KING ST	CHARLESTON	SC	29401	32.7774000	-79.9331810	"12,613.00"	0.00		4501	NANCY MACE	Active	BUILDING
SC2051	"CORPORATE PLAZA, GREENVILLE, SC"	NA	L	04	403 WOODS LAKE RD	GREENVILLE	SC	29607	34.8541700	-82.3414510	"7,504.00"	0.00		4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC2055	2021 BUSINESS PARK	NA	L	04	400 NORTHEAST DR	COLUMBIA	SC	29203	34.0715638	-80.9996345	"6,230.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC2059	SESQUI STATION	NA	L	04	9600 TWO NOTCH RD	COLUMBIA	SC	29223	34.1013600	-80.9094210	"10,447.00"	0.00		4502	JOE WILSON	Active	BUILDING
SC2060	BB & T BANK BUILDING	NA	L	04	1901 ASSEMBLY ST	COLUMBIA	SC	29201	34.0104200	-81.0402410	"11,664.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC2062	U S FOREST SVC BLDG	NA	L	04	4931 BROAD RIVER RD	COLUMBIA	SC	29212	34.0736096	-81.1235176	"20,123.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC2067	BULTMAN DRIVE BUILDING	NA	L	04	240 N BULTMAN DR	SUMTER	SC	29150	33.9487110	-80.3698155	"9,445.00"	0.00		4505	RALPH NORMAN	Active	BUILDING
SC2070	"142 W - GREENVILLE BUS. CTR., GREER, SC"	NA	L	04	142 W PHILLIPS RD	GREER	SC	29650	34.8715100	-82.2286310	"3,902.00"	0.00		4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC2071	"GOVERNMENT BUILDING, COLUMBIA, SC"	NA	L	04	151 WESTPARK BLVD	COLUMBIA	SC	29210	34.0600500	-81.1277410	"49,540.00"	0.00	1998	4506	JAMES E. CLYBURN	Active	BUILDING
SC2079	"SSA BUILDING, GEORGETOWN, SC"	NA	L	04	413 KING ST	GEORGETOWN	SC	29440	33.3721600	-79.2825110	"7,508.00"	0.00	1998	4507	RUSSELL FRY	Active	BUILDING
SC2089	19TH OFFICE COMPLEX	NA	L	04	601 19TH AVE N	MYRTLE BEACH	SC	29577	33.7016000	-78.8751110	"4,365.00"	0.00		4507	RUSSELL FRY	Active	BUILDING
SC2095	ROPER MOUNTAIN BUSINESS CTR.	NA	L	04	440 ROPER MOUNTAIN RD	GREENVILLE	SC	29615	34.8437300	-82.3100210	"9,443.00"	0.00		4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC2103	HOLLINGS HALL	NA	L	04	69 HAGOOD AVE	CHARLESTON	SC	29403	32.7930000	-79.9575410	"29,874.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC2107	4600 GOER DRIVE	NA	L	04	4600 GOER DR	NORTH CHARLESTON	SC	29406	32.8714715	-80.0096635	"10,645.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC2112	ALBEMARLE POINTE CENTER BLDG.	NA	L	04	176 CROGHAN SPUR	CHARLESTON	SC	29407	32.7764600	-79.9673810	"8,758.00"	0.00		4501	NANCY MACE	Active	BUILDING
SC2113	"SOCIAL SECURITY ADMINISTRATION, CLINTON, SC"	NA	L	04	292 PROFESSIONAL PARK RD	CLINTON	SC	29325	34.4818765	-81.9356367	"6,892.00"	0.00		4503	JEFF DUNCAN	Active	BUILDING
SC2116	"LANDMARK BUILDING, GREENVILLE, SC"	NA	L	04	301 N MAIN ST	GREENVILLE	SC	29601	34.8547000	-82.3980210	"25,412.00"	0.00		4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC2118	RURAL DEVELOPMENT	NA	L	04	115 ENTERPRISE CT	GREENWOOD	SC	29649	34.2161100	-82.1641910	"10,296.00"	0.00		4503	JEFF DUNCAN	Active	BUILDING
SC2121	SSA & DEPT OF ENERGY	NA	L	04	151 CORPORATE PKWY	AIKEN	SC	29803	33.5193800	-81.7133610	"8,558.00"	0.00		4502	JOE WILSON	Active	BUILDING
SC2125	151 MEETING STREET BUILDING	NA	L	04	151 MEETING ST	CHARLESTON	SC	29401	32.7791200	-79.9317310	"14,800.00"	0.00		4501	NANCY MACE	Active	BUILDING
SC2127	3875 FABRE PLACE DRIVE	NA	L	04	3875 FABER PLACE DR	NORTH CHARLESTON	SC	29405	32.8489400	-80.0192310	"26,175.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC2128	THE CORPORATE CENTER	NA	L	04	105 CORPORATE DR	SPARTANBURG	SC	29303	34.9998900	-81.9375110	"7,843.00"	0.00		4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC2129	NORTHLAKE I OFFICE CENTER	NA	L	04	452 LAKESHORE PKWY	ROCK HILL	SC	29730	34.9326700	-80.9988910	"1,683.00"	0.00		4505	RALPH NORMAN	Active	BUILDING
SC2135	CHARLESTON INT'L AIRPORT	NA	L	04	5500 PORSCHE BLVD	NORTH CHARLESTON	SC	29418	32.8804488	-80.0411375	"6,509.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC2136	WESTPARK CENTER BUILDING	NA	L	04	107 WESTPARK BLVD	COLUMBIA	SC	29210	34.0616800	-81.1342110	"22,767.00"	0.00		4502	JOE WILSON	Active	BUILDING
SC2137	319 PELHAM ROAD	NA	L	04	319 PELHAM RD	GREENVILLE	SC	29615	34.8637800	-82.3418710	"18,208.00"	0.00		4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC2138	TOBIAS GADSON BLDG	NA	L	04	1463 TOBIAS GADSON BLVD	CHARLESTON	SC	29407	32.8101100	-80.0305110	"16,598.00"	0.00		4501	NANCY MACE	Active	BUILDING
SC2139	"SSA BUILDING, WALTERBORO, SC"	NA	L	04	502 ROBERTSON BLVD	WALTERBORO	SC	29488	32.9212700	-80.6703210	"7,200.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC2144	MYRTLE BEACH INTN'L AIRPORT	NA	L	04	1100 JET PORT RD	MYRTLE BEACH	SC	29577	33.6814650	-78.9227640	"3,590.00"	0.00		4507	RUSSELL FRY	Active	BUILDING
SC2145	THE PLAZA @ BELFAIR	NA	L	04	25 CLARK SUMMIT DR	BLUFFTON	SC	29910	32.2652300	-80.8554010	"1,197.00"	0.00		4501	NANCY MACE	Active	BUILDING
SC2147	GREENVILLE-SPARTANBURG-AIRPORT	NA	L	04	2000 GSP DR	GREER	SC	29651	34.8867900	-82.2163510	"3,380.00"	0.00		4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC2155	"COLUMBIA METROPOLITAN AIRPORT, WEST COLUMBIA, SC"	NA	L	04	3000 AVIATION WAY	WEST COLUMBIA	SC	29170	33.9467182	-81.1240883	"3,474.00"	0.00		4502	JOE WILSON	Active	BUILDING
SC2156	181 DOZIER BLVD. BLDG.	NA	L	04	181 DOZIER BLVD	FLORENCE	SC	29501	34.1914300	-79.8130110	"14,953.00"	0.00		4507	RUSSELL FRY	Active	BUILDING
SC2159	"USDA BUILDING, FLORENCE, SC"	NA	L	04	215 3RD LOOP RD	FLORENCE	SC	29505	34.1445863	-79.7730061	"10,696.00"	0.00		4507	RUSSELL FRY	Active	BUILDING
SC2161	FLORENCE REGIONAL AIRPORT	NA	L	04	2100 TERMINAL DR	FLORENCE	SC	29506	34.1935645	-79.7288953	693.00	0.00		4507	RUSSELL FRY	Active	BUILDING
SC2169	BEACH FOREST VILLAGE	NA	L	04	1975 CASTLE ROCK DR	SUMTER	SC	29153	33.9755832	-80.3953555	"3,261.00"	0.00		4505	RALPH NORMAN	Active	BUILDING
SC2171	MEYBOHM OFFICE BUILDING	NA	L	04	592 W MARTINTOWN RD	NORTH AUGUSTA	SC	29841	33.5143960	-81.9787547	"2,208.00"	0.00		4502	JOE WILSON	Active	BUILDING
SC2172	HILTON HEAD ISLAND AIRPORT	NA	L	04	120 BEACH CITY RD	HILTON HEAD ISL	SC	29926	32.2283444	-80.7001705	500.00	0.00		4501	NANCY MACE	Active	BUILDING
SC2317	ASHELY PHOSPHATE ROAD BUILDING	NA	L	04	3120 ASHLEY PHOSPHATE RD	NORTH CHARLESTON	SC	29418	32.9320600	-80.0649310	"75,000.00"	0.00	2008	4506	JAMES E. CLYBURN	Active	BUILDING
SC2318	"OFFICES AT BELLE HALL, BUILDIN"	NA	L	04	1671 BELLE ISLE AVENUE	MT PLEASANT	SC	29464	32.8388400	-79.8556300	"4,715.00"	0.00	2006	4501	NANCY MACE	Active	BUILDING
SC2319	TWO LIBERTY SQUARE	NA	L	04	75 BEATTIE PL	GREENVILLE	SC	29601	34.8530000	-82.3944010	"4,265.00"	0.00	1985	4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC2325	ROBERT SMALLS PKWY BLDG	NA	L	04	646 ROBERT SMALLS PKWY	BEAUFORT	SC	29906	32.4091300	-80.7544910	"6,295.00"	0.00	2008	4501	NANCY MACE	Active	BUILDING
SC2334	SPARTANBURG BTC	NA	L	04	145 N CHURCH ST	SPARTANBURG	SC	29306	34.9511800	-81.9314110	"16,272.00"	0.00	2009	4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC2337	1028 CHERAW ST	NA	L	04	1028 CHERAW ST	BENNETTSVILLE	SC	29512	34.6307830	-79.6956550	"6,860.00"	0.00	2011	4507	RUSSELL FRY	Active	BUILDING
SC2340	AIKEN DESIGN CENTER BLDG	NA	L	04	"230 VILLAGE GREEN BLVD, STE 220"	AIKEN	SC	29803	33.6132990	-81.7800610	"2,250.00"	0.00	2006	4502	JOE WILSON	Active	BUILDING
SC2343	VILLAGE DESIGN CENTER	NA	L	04	230 VILLAGE GREEN BLVD	AIKEN	SC	29803	33.4933279	-81.7472634	"3,281.00"	0.00		4502	JOE WILSON	Active	BUILDING
SC2344	"151 QUARTZ LANE, FLORENCE, SC"	NA	L	04	151 QUARTZ LN	FLORENCE	SC	29506	34.1946900	-79.6792185	"10,628.00"	0.00	2010	4507	RUSSELL FRY	Active	BUILDING
SC2345	ICE DRO	NA	L	04	3950 FABER PLACE DR	NORTH CHARLESTON	SC	29405	32.8464270	-80.0197290	"65,124.00"	"1,053.64"		4506	JAMES E. CLYBURN	Active	BUILDING
SC2347	DHS CIS GREER	NA	L	04	501 PENNSYLVANIA AVE	GREER	SC	29650	34.9381897	-82.2438279	"9,544.00"	0.00	2011	4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC2354	ONE LIBERTY SQUARE	NA	L	04	55 BEATTIE PL	GREENVILLE	SC	29601	34.8532313	-82.3955990	"15,657.00"	0.00		4504	WILLIAM R. TIMMONS IV	Active	BUILDING
SC2355	"SSA LAKESHORE PKWY, ROCK HILL, SC"	NA	L	04	499 LAKESHORE PKWY	ROCK HILL	SC	29730	34.9314300	-81.0022710	"12,204.00"	0.00	2011	4505	RALPH NORMAN	Active	BUILDING
SC2356	ORANGEBURG SSA BUILDING	NA	L	04	1379 SIMS ST	ORANGEBURG	SC	29115	33.5115500	-80.8631610	"7,524.00"	0.00		4506	JAMES E. CLYBURN	Active	BUILDING
SC2357	PROGRESS ENERGY BUILDING	NA	L	04	161 DOZIER BLVD	FLORENCE	SC	29501	34.1901100	-79.8152210	"4,333.00"	0.00		4507	RUSSELL FRY	Active	BUILDING
SC2359	SOCIAL SECURITY ADMINISTRATION BLDG	NA	L	04	4 CIVIC CENTER BLVD	ANDERSON	SC	29625	34.5400561	-82.6770463	"10,452.00"	0.00	2012	4503	JEFF DUNCAN	Active	BUILDING
SD0021	U.S. COURTHOUSE - SIOUX FALLS	NA	F	08	400 S PHILLIPS AVE	SIOUX FALLS	SD	57104	43.5432200	-96.7262000	"64,412.65"	447.16	1895	4600	DUSTY JOHNSON	Active	BUILDING
SD0034	FB-PO-CT - PIERRE	NA	F	08	225 S PIERRE ST	PIERRE	SD	57501	44.3672700	-100.3540000	"91,913.86"	"3,865.66"	1965	4600	DUSTY JOHNSON	Active	BUILDING
SD0035	ANDREW W. BOGUE FB/CTHS	NA	F	08	515 9TH ST	RAPID CITY	SD	57701	44.0815400	-103.2330000	"67,294.19"	540.63	1973	4600	DUSTY JOHNSON	Active	BUILDING
SD0038	FB - HURON	NA	F	08	200 4TH ST SW	HURON	SD	57350	44.3615000	-98.2179000	"80,898.16"	"13,892.42"	1977	4600	DUSTY JOHNSON	Active	BUILDING
SD0040	FB - ABERDEEN	NA	F	08	115 4TH AVE SE	ABERDEEN	SD	57401	45.4616900	-98.4860000	"1,49,793.70"	"2,524.30"	1973	4600	DUSTY JOHNSON	Active	BUILDING
SD0110	4402 TECHNOLOGY DRIVE	NA	L	08	4402 S TECHNOLOGY DR	SIOUX FALLS	SD	57106	43.5064200	-96.7739000	"2,638.09"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1175	1ST PROFESSIONAL PLZ	NA	L	08	1921 W GRAND XING	MOBRIDGE	SD	57601	45.5515500	-100.4520000	"3,119.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1234	NEIGHBORHOOD CENTER	NA	L	08	100 SAMBOY STREET	FORT THOMPSON	SD	57339	44.0725100	-99.4412000	"4,870.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1262	CLARK BLDG.	NA	L	08	"304 1ST AVENUE',' P.O. BOX F"	MARTIN	SD	57551	43.1756900	-101.7320000	"2,448.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1271	YANKTON SIOUX TR BL	NA	L	08	29775 MAIN AVE	WAGNER	SD	57380	43.0690900	-98.2955000	"7,221.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1274	SIBLEY BLDG	NA	L	08	116 E DAKOTA AVE	PIERRE	SD	57501	44.3653100	-100.3540000	"4,638.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1277	WEST PARK PLAZA BLDG	NA	L	08	2455 W CHICAGO ST	RAPID CITY	SD	57702	44.0841900	-103.2590000	"3,098.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1279	2804 INDUSTRIAL	NA	L	08	2804 INDUSTRIAL RD	PIERRE	SD	57501	44.3558800	-100.3120000	"2,806.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1282	NW PUBLIC SVE BLDG	NA	L	08	111 KANSAS AVE SE	HURON	SD	57350	44.3652100	-98.2130000	"10,882.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1284	VISTA PARK	NA	L	08	2801 S KIWANIS AVE	SIOUX FALLS	SD	57105	43.5193900	-96.7631000	"18,668.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1289	1675 SAMCO RD	NA	L	08	1675 SAMCO RD	RAPID CITY	SD	57702	44.1008000	-103.2670000	"1,200.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1294	FIRST NATIONAL BANK BUILDING	NA	L	08	909 SAINT JOSEPH ST	RAPID CITY	SD	57701	44.0806900	-103.2340000	0.00	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1298	FIRST DAKOTA NATIONAL BANK	NA	L	08	101 N MAIN AVE	SIOUX FALLS	SD	57104	43.5476300	-96.7288000	"1,217.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1306	420 S GARFIELD BLDG	NA	L	08	420 S GARFIELD AVE	PIERRE	SD	57501	44.3602900	-100.3160000	"9,816.90"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1307	520 BLDG	NA	L	08	520 3RD AVE	BROOKINGS	SD	57006	44.3111900	-96.7999000	"1,705.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1313	ASPEN CENTRE - WEST	NA	L	08	631 SAINT ANNE ST	RAPID CITY	SD	57701	44.0649100	-103.2300000	"4,823.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1316	LOWER BRULE SIOUX TRIBAL ADMIN	NA	L	08	187 OYATE CIRCLE	LOWER BRULE	SD	57548	44.0792700	-99.6068000	"4,798.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1317	RIVER RIDGE PLAZA BUILDING	NA	L	08	1720 S SOUTHEASTERN AVE	SIOUX FALLS	SD	57103	43.5297300	-96.6940000	"10,417.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1318	RCRA OFFICE BUILDING	NA	L	08	4275 AIRPORT RD	RAPID CITY	SD	57703	44.0417400	-103.0630000	"5,000.00"	0.00	2004	4600	DUSTY JOHNSON	Active	BUILDING
SD1320	PASSENGER TERMINAL BLDG.	NA	L	08	4550 TERMINAL RD	RAPID CITY	SD	57703	44.0385800	-103.0600000	"1,252.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1322	ABERDEEN REGIONAL AIRPORT	NA	L	08	4740 6TH AVE SE	ABERDEEN	SD	57401	45.4529800	-98.4185000	502.00	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1328	WATERTOWN MUNI AIRPORT TERM'L	NA	L	08	550 E. AIRPORT DRIVE	WATERTOWN	SD	57201	44.9213400	-97.1612000	526.00	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1330	PIERRE REGIONAL AIRPORT TRMNL	NA	L	08	4001 AIRPORT RD	PIERRE	SD	57501	44.3831200	-100.2970000	656.00	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1331	FORSBERG SQUARE BUILDING	NA	L	08	514 10TH AVE SE	WATERTOWN	SD	57201	44.8885000	-97.1082000	"4,097.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1335	BRENNER POND IV	NA	L	08	5000 S BROADBAND LN	SIOUX FALLS	SD	57108	43.4997900	-96.7816000	"7,979.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1338	MAGUIRE IRON BUILDING	NA	L	08	1610 N MINNESOTA AVE	SIOUX FALLS	SD	57104	43.5672800	-96.7306000	"4,922.00"	0.00	2009	4600	DUSTY JOHNSON	Active	BUILDING
SD1340	OUTLOOK SOUTH	NA	L	08	1825 CLEAR VIEW LANE	RAPID CITY	SD	57702	44.0751600	-103.2510000	"2,119.00"	0.00	2003	4600	DUSTY JOHNSON	Active	BUILDING
SD1356	CANYON LAKE PARK OFFICES	NA	L	08	4020 JACKSON BLVD	RAPID CITY	SD	57702	44.0614800	-103.2860000	"4,110.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1357	SIOUX FALLS REGIONAL AIRPORT	NA	L	08	2801 N JAYCEE LN	SIOUX FALLS	SD	57104	43.5801700	-96.7318000	"1,829.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
SD1359	COURTHOUSE SQUARE - SIOUX FALLS	NA	L	08	325 S 1ST AVE	SIOUX FALLS	SD	57104	43.5437200	-96.7258000	"42,572.00"	0.00		4600	DUSTY JOHNSON	Active	BUILDING
